time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
1.64,0.01879003271460533,-0.005132951308041811,0.47337549924850464,0.0,0.0,0.0,0.027587570250034332,0.566119372844696,-1.6176456212997437,37342.0,42666.0,38344.0,40216.0,0,0,0,0,39642.390625,-816.0,-3426.0,-2545.0
1.66,0.021418577060103416,-0.005564735271036625,0.47651436924934387,0.0,0.0,0.0,0.13005909323692322,0.7339959144592285,-1.62299382686615,37018.0,43082.0,38394.0,39430.0,0,0,0,0,39481.203125,-1633.0,-3011.0,-2517.0
1.68,0.02288743294775486,-0.005302831530570984,0.4785492420196533,0.0,0.0,0.0,0.18621046841144562,0.9604077935218811,-1.6354665756225586,36395.0,44211.0,38991.0,38535.0,0,0,0,0,39533.11328125,-718.0,-2667.0,-2197.0
1.7,0.02439310774207115,-0.00500496244058013,0.48094382882118225,0.0,0.0,0.0,0.20477567613124847,1.1622005701065063,-1.6294114589691162,36381.0,42443.0,39339.0,39833.0,0,0,0,0,39499.22265625,-1820.0,-2458.0,-1874.0
1.72,0.02541198395192623,-0.0048025986179709435,0.4826725423336029,0.0,0.0,0.0,0.20292899012565613,1.3711477518081665,-1.615274429321289,35863.0,43153.0,39795.0,39817.0,0,0,0,0,39657.625,-383.0,-2390.0,-1873.0
1.74,0.026458095759153366,-0.0044943587854504585,0.48480868339538574,0.0,0.0,0.0,0.20454059541225433,1.5875132083892822,-1.599153757095337,36546.0,42656.0,38972.0,40478.0,0,0,0,0,39663.41015625,-138.0,-356.0,-1968.0
1.76,0.027371054515242577,-0.004189967177808285,0.4868631660938263,0.0,0.0,0.0,0.19952894747257233,1.768606424331665,-1.5608453750610352,37374.0,44320.0,37972.0,38906.0,0,0,0,0,39643.3046875,-665.0,-2634.0,-2336.0
1.78,0.028507882729172707,-0.0036498107947409153,0.4886939823627472,0.0,0.0,0.0,0.1881348192691803,1.8229961395263672,-1.6023982763290405,37130.0,42302.0,38772.0,40876.0,0,0,0,0,39770.38671875,-2027.0,-3045.0,-1947.0
1.8,0.029259271919727325,-0.0032752114348113537,0.49028199911117554,0.0,0.0,0.0,0.20573939383029938,1.8870251178741455,-1.591145634651184,36519.0,42515.0,39379.0,41163.0,0,0,0,0,39894.07421875,-1289.0,-3609.0,-1990.0
1.82,0.029806867241859436,-0.00302327424287796,0.4917217791080475,0.0,0.0,0.0,0.2313709408044815,1.9497126340866089,-1.584932804107666,37467.0,43309.0,38481.0,40655.0,0,0,0,0,39978.49609375,-303.0,-3552.0,-1831.0
1.84,0.030263371765613556,-0.0027877837419509888,0.49272432923316956,0.0,0.0,0.0,0.2795211672782898,2.0215630531311035,-1.5808558464050293,38359.0,42383.0,37967.0,41623.0,0,0,0,0,40083.33984375,-876.0,-2435.0,-2366.0
1.86,0.03042623959481716,-0.0025355550460517406,0.4935767352581024,0.0,0.0,0.0,0.2731925845146179,2.0735554695129395,-1.5694881677627563,37472.0,44472.0,39060.0,40000.0,0,0,0,0,40251.34765625,175.0,-2856.0,-1979.0
1.88,0.030660653486847878,-0.0023260368034243584,0.4949421286582947,0.0,0.0,0.0,0.27352315187454224,2.075584650039673,-1.5670807361602783,38252.0,43408.0,38244.0,41100.0,0,0,0,0,40251.921875,-710.0,-2990.0,-1970.0
1.9,0.03046906739473343,-0.002048472873866558,0.4958755671977997,0.0,0.0,0.0,0.2478850781917572,2.0482962131500244,-1.5340582132339478,37922.0,43884.0,38898.0,40908.0,0,0,0,0,40403.0390625,-668.0,-2683.0,-1949.0
1.92,0.030346108600497246,-0.0017789070261642337,0.4968957006931305,0.0,0.0,0.0,0.21561498939990997,1.972831130027771,-1.5338877439498901,37391.0,44719.0,39419.0,40203.0,0,0,0,0,40433.16796875,-961.0,-3044.0,-2009.0
1.94,0.03005279041826725,-0.0015339729143306613,0.4979890286922455,0.0,0.0,0.0,0.2265239655971527,1.8915513753890991,-1.5359389781951904,39234.0,44844.0,37680.0,39634.0,0,0,0,0,40348.4921875,-1635.0,-1642.0,-2026.0
1.96,0.02961757779121399,-0.0015302285319194198,0.4992466866970062,0.0,0.0,0.0,0.25832119584083557,1.805407166481018,-1.4682867527008057,38346.0,44370.0,37732.0,40876.0,0,0,0,0,40331.70703125,-1030.0,-2156.0,-2059.0
1.98,0.029122015461325645,-0.0013063199585303664,0.5003166198730469,0.0,0.0,0.0,0.3013395369052887,1.6850550174713135,-1.4854686260223389,36158.0,43340.0,40342.0,41408.0,0,0,0,0,40312.1328125,-653.0,-1168.0,-2000.0
2.0,0.028323177248239517,-0.001349525060504675,0.501318633556366,0.0,0.0,0.0,0.29891976714134216,1.574995756149292,-1.455318808555603,37306.0,45090.0,39060.0,39596.0,0,0,0,0,40263.5078125,779.0,-2667.0,-2029.0
2.02,0.027999356389045715,-0.001468708855099976,0.5019139051437378,0.0,0.0,0.0,0.28085020184516907,1.522900938987732,-1.4508100748062134,38119.0,43121.0,38643.0,41653.0,0,0,0,0,40384.078125,-1228.0,-1910.0,-2008.0
2.04,0.027530469000339508,-0.0009547881782054901,0.5024622678756714,0.0,0.0,0.0,0.21317635476589203,1.4009850025177002,-1.486081600189209,36825.0,43557.0,40071.0,41143.0,0,0,0,0,40399.75,534.0,-575.0,-1970.0
2.06,0.02682972140610218,-0.0006750976899638772,0.5033239722251892,0.0,0.0,0.0,0.1627957820892334,1.2323672771453857,-1.5407466888427734,37685.0,44521.0,39161.0,39937.0,0,0,0,0,40326.9375,-1081.0,-1385.0,-2009.0
2.08,0.025991633534431458,-0.0006236110930331051,0.5045986175537109,0.0,0.0,0.0,0.09919296205043793,1.0292631387710571,-1.5265355110168457,37886.0,43496.0,39166.0,40752.0,0,0,0,0,40325.4453125,-803.0,-691.0,-1970.0
2.1,0.025057168677449226,-0.0004732018569484353,0.505445659160614,0.0,0.0,0.0,0.08798530697822571,0.8589591383934021,-1.5453306436538696,36705.0,44453.0,40283.0,39891.0,0,0,0,0,40333.30078125,-408.0,-2312.0,-1989.0
2.12,0.024181466549634933,-0.0003882596211042255,0.506443977355957,0.0,0.0,0.0,0.09501100331544876,0.6945523619651794,-1.5551077127456665,39037.0,43489.0,37709.0,40781.0,0,0,0,0,40254.8984375,-579.0,-659.0,-1992.0
2.14,0.023034103214740753,-0.00024133150873240083,0.5074595808982849,0.0,0.0,0.0,0.07959653437137604,0.5719852447509766,-1.5400623083114624,37684.0,43294.0,39546.0,40508.0,0,0,0,0,40258.1484375,-1252.0,-2513.0,-1939.0
2.161,0.022036507725715637,-9.92881105048582e-05,0.5083359479904175,0.0,0.0,0.0,0.05129966512322426,0.4247276186943054,-1.550991177558899,38454.0,44954.0,38744.0,39172.0,0,0,0,0,40331.875,-221.0,-2945.0,-1982.0
2.18,0.02066229097545147,0.00024142047914210707,0.5088819265365601,0.0,0.0,0.0,0.024526724591851234,0.300457626581192,-1.5226097106933594,38720.0,43438.0,38292.0,40846.0,0,0,0,0,40324.94921875,1034.0,-2701.0,-1995.0
2.2,0.019524963572621346,0.0003936652501579374,0.5098079442977905,0.0,0.0,0.0,0.02704473026096821,0.1871289163827896,-1.5173746347427368,37000.0,44306.0,40028.0,40074.0,0,0,0,0,40352.42578125,265.0,-3400.0,-2038.0
2.22,0.018213625997304916,0.000604191969614476,0.5106258988380432,0.0,0.0,0.0,0.029451049864292145,0.06838000565767288,-1.5043336153030396,38505.0,43867.0,37905.0,40399.0,0,0,0,0,40169.953125,-3124.0,-2949.0,-2091.0
2.24,0.018303178250789642,-0.0002807415439747274,0.5126245617866516,0.0,0.0,0.0,0.06674773246049881,-0.0649259015917778,-1.496950626373291,38036.0,44866.0,38434.0,39696.0,0,0,0,0,40258.21875,-904.0,-1899.0,-1988.0
2.26,0.016979144886136055,-0.0002345755638089031,0.5131475329399109,0.0,0.0,0.0,0.10434462130069733,-0.14031462371349335,-1.4951269626617432,37263.0,44155.0,39351.0,39659.0,0,0,0,0,40107.33203125,-373.0,-959.0,-1959.0
2.28,0.015950392931699753,-0.0006152416463010013,0.5147247314453125,0.0,0.0,0.0,0.14970311522483826,-0.20442143082618713,-1.473275899887085,36676.0,44722.0,39808.0,38930.0,0,0,0,0,40034.51171875,-2080.0,-2633.0,-1956.0
2.3,0.014576679095625877,-0.0009126075892709196,0.5156041383743286,0.0,0.0,0.0,0.15275266766548157,-0.25688397884368896,-1.4695872068405151,36814.0,43940.0,39958.0,39692.0,0,0,0,0,40101.421875,-215.0,-2690.0,-1991.0
2.32,0.013338633812963963,-0.0011592538794502616,0.5167357325553894,0.0,0.0,0.0,0.12309698760509491,-0.3033525049686432,-1.4494949579238892,37483.0,42937.0,39139.0,40869.0,0,0,0,0,40107.69921875,-1415.0,-1887.0,-2022.0
2.34,0.011364230886101723,-0.001719100633636117,0.5168103575706482,0.0,0.0,0.0,0.10079149901866913,-0.3051612377166748,-1.438008189201355,37572.0,43848.0,39496.0,40460.0,0,0,0,0,40344.26171875,-469.0,-1339.0,-1991.0
2.36,0.010113928467035294,-0.002013062359765172,0.5176982283592224,0.0,0.0,0.0,0.05407333001494408,-0.38565897941589355,-1.4309810400009155,38269.0,44539.0,38895.0,39733.0,0,0,0,0,40359.28125,-1367.0,-3899.0,-1997.0
2.38,0.008709394372999668,-0.002376579213887453,0.5183884501457214,0.0,0.0,0.0,-0.0048086075112223625,-0.5081331729888916,-1.4203053712844849,37770.0,44072.0,39238.0,40556.0,0,0,0,0,40409.11328125,-1703.0,-1600.0,-2018.0
2.4,0.00741838663816452,-0.002735993592068553,0.5191137194633484,0.0,0.0,0.0,-0.053362004458904266,-0.5968871712684631,-1.4242258071899414,37765.0,44311.0,39271.0,40217.0,0,0,0,0,40391.6484375,-904.0,-1187.0,-3069.0
2.42,0.011425327509641647,6.776720692869276e-05,0.5222017168998718,0.0,0.0,0.0,-0.2050248235464096,-0.835882306098938,-1.4423850774765015,37149.0,42661.0,39187.0,41687.0,0,0,0,0,40171.8984375,-1275.0,-3608.0,-1562.0
2.44,0.011330418288707733,0.0005637979484163225,0.523003101348877,0.0,0.0,0.0,-0.22415262460708618,-0.9186574220657349,-1.434011697769165,37148.0,43006.0,39322.0,40792.0,0,0,0,0,40067.69140625,-1465.0,-2660.0,-2054.0
2.46,0.011240541003644466,0.000719442788977176,0.5241302847862244,0.0,0.0,0.0,-0.24177637696266174,-0.9725010395050049,-1.4171319007873535,36506.0,43770.0,39224.0,39848.0,0,0,0,0,39837.171875,-666.0,-1985.0,-1252.0
2.48,0.011386234313249588,0.0008041947730816901,0.5257347822189331,0.0,0.0,0.0,-0.23940710723400116,-0.9614832997322083,-1.381605863571167,35458.0,45252.0,39872.0,38602.0,0,0,0,0,39796.1328125,-1123.0,-942.0,-2392.0
2.5,0.01134456042200327,0.0008596121333539486,0.5267857909202576,0.0,0.0,0.0,-0.2162659764289856,-0.8663442134857178,-1.400707721710205,37101.0,44491.0,38337.0,39599.0,0,0,0,0,39882.2578125,-1232.0,-3242.0,-1942.0
2.52,0.011428508907556534,0.001063346047885716,0.5279327630996704,0.0,0.0,0.0,-0.17881031334400177,-0.7569642066955566,-1.3917580842971802,36187.0,44407.0,39203.0,39619.0,0,0,0,0,39854.2109375,-822.0,-1049.0,-2176.0
2.54,0.01137140765786171,0.0012132787378504872,0.528836190700531,0.0,0.0,0.0,-0.13244421780109406,-0.656204342842102,-1.395180344581604,37301.0,44691.0,38089.0,39507.0,0,0,0,0,39897.91796875,-296.0,-1836.0,-2565.0
2.56,0.011629503220319748,0.0013626741711050272,0.5297988653182983,0.0,0.0,0.0,-0.09468887001276016,-0.5631703734397888,-1.4196162223815918,36791.0,44151.0,38985.0,39549.0,0,0,0,0,39869.2109375,567.0,-3236.0,-2368.0
2.58,0.01180123258382082,0.001491013215854764,0.5305195450782776,0.0,0.0,0.0,-0.02991698682308197,-0.4825381636619568,-1.4312593936920166,36401.0,44413.0,39713.0,39421.0,0,0,0,0,39987.17578125,-1779.0,-371.0,-2158.0
2.6,0.011755074374377728,0.0016947088297456503,0.5308730602264404,0.0,0.0,0.0,0.023029236122965813,-0.35596683621406555,-1.417749285697937,37659.0,44613.0,38357.0,39923.0,0,0,0,0,40138.84375,88.0,-2681.0,-2122.0
2.62,0.0119602270424366,0.0018195825396105647,0.5312555432319641,0.0,0.0,0.0,0.07370956242084503,-0.20685581862926483,-1.410025715827942,37914.0,42984.0,38662.0,41424.0,0,0,0,0,40246.69921875,-2090.0,-3083.0,-2090.0
2.64,0.012113252654671669,0.0019153095781803131,0.5316237807273865,0.0,0.0,0.0,0.09236136823892593,-0.09992533922195435,-1.4004039764404297,36914.0,44380.0,39626.0,40464.0,0,0,0,0,40346.9921875,-552.0,-3582.0,-2108.0
2.66,0.01224449835717678,0.002028401242569089,0.5319525003433228,0.0,0.0,0.0,0.08639395236968994,-0.007249346002936363,-1.3915611505508423,37738.0,42928.0,38954.0,41832.0,0,0,0,0,40363.91015625,-1114.0,-2235.0,-2119.0
2.68,0.012398038059473038,0.002164140809327364,0.5323745012283325,0.0,0.0,0.0,0.07847024500370026,0.09340332448482513,-1.3855618238449097,37826.0,43206.0,38654.0,41398.0,0,0,0,0,40271.17578125,-378.0,-1249.0,-2182.0
2.7,0.012202102690935135,0.002315195044502616,0.533158540725708,0.0,0.0,0.0,0.08175215125083923,0.19048307836055756,-1.380645513534546,37253.0,44087.0,38825.0,40427.0,0,0,0,0,40148.98046875,-1995.0,-4542.0,-2137.0
2.72,0.012259701266884804,0.0024483604356646538,0.5339768528938293,0.0,0.0,0.0,0.08830520510673523,0.2424052655696869,-1.3733004331588745,37628.0,45372.0,38316.0,39248.0,0,0,0,0,40141.28125,-1870.0,-534.0,-2239.0
2.74,0.012351708486676216,0.0025648337323218584,0.5345878601074219,0.0,0.0,0.0,0.09863699227571487,0.2616775631904602,-1.3685193061828613,36455.0,43819.0,39241.0,40841.0,0,0,0,0,40089.0625,-463.0,-3142.0,-2225.0
2.76,0.012530159205198288,0.002756651258096099,0.5350083112716675,0.0,0.0,0.0,0.12513630092144012,0.29322388768196106,-1.3759833574295044,37671.0,43521.0,38375.0,40861.0,0,0,0,0,40107.80078125,-1496.0,-2833.0,-2146.0
2.78,0.012392858974635601,0.0029955788049846888,0.5349119901657104,0.0,0.0,0.0,0.11024075746536255,0.33488547801971436,-1.3694515228271484,37911.0,44377.0,38249.0,40443.0,0,0,0,0,40245.1015625,-164.0,-2347.0,-2310.0
2.8,0.01242151577025652,0.003121421206742525,0.5353630185127258,0.0,0.0,0.0,0.13586200773715973,0.3604698181152344,-1.3697887659072876,37834.0,42300.0,38000.0,42246.0,0,0,0,0,40095.96484375,-2316.0,-2987.0,-2119.0
2.82,0.012480689212679863,0.0031536463648080826,0.5366978049278259,0.0,0.0,0.0,0.15153969824314117,0.4121767580509186,-1.3565096855163574,37310.0,44328.0,38272.0,40038.0,0,0,0,0,39987.19921875,-480.0,-2075.0,-2207.0
2.84,0.012496921233832836,0.0032655387185513973,0.5371621251106262,0.0,0.0,0.0,0.15890690684318542,0.43215134739875793,-1.3496276140213013,36663.0,43635.0,38785.0,40609.0,0,0,0,0,39923.21484375,333.0,-5038.0,-2320.0
2.86,0.012501235119998455,0.0033644530922174454,0.5380111336708069,0.0,0.0,0.0,0.1491975635290146,0.4280698895454407,-1.3379007577896118,36340.0,44444.0,38870.0,39966.0,0,0,0,0,39905.55078125,365.0,-2793.0,-2215.0
2.88,0.012405304238200188,0.003327068639919162,0.538834810256958,0.0,0.0,0.0,0.12328208982944489,0.4242519736289978,-1.3530977964401245,36464.0,44524.0,39040.0,39656.0,0,0,0,0,39921.125,-1560.0,-1880.0,-2234.0
2.9,0.012266133911907673,0.0033997290302067995,0.5394349098205566,0.0,0.0,0.0,0.12417103350162506,0.40183499455451965,-1.3549479246139526,36304.0,43182.0,39704.0,41262.0,0,0,0,0,40113.69140625,360.0,-3271.0,-2069.0
2.92,0.012110154144465923,0.0036565063055604696,0.5392541885375977,0.0,0.0,0.0,0.12195099145174026,0.38318371772766113,-1.344726324081421,38477.0,42845.0,37387.0,41615.0,0,0,0,0,40081.55859375,-1027.0,-2024.0,-2230.0
2.94,0.011957935988903046,0.0035803799983114004,0.540122389793396,0.0,0.0,0.0,0.09901002794504166,0.3674478232860565,-1.2992632389068604,36291.0,44989.0,39337.0,39423.0,0,0,0,0,40010.5625,797.0,-1891.0,-2066.0
2.96,0.011841315776109695,0.0038229094352573156,0.5404531359672546,0.0,0.0,0.0,0.10714026540517807,0.3072652220726013,-1.295297622680664,37411.0,43035.0,38505.0,41529.0,0,0,0,0,40120.21875,-1662.0,-2980.0,-2191.0
2.98,0.011737718246877193,0.003992301877588034,0.5406998991966248,0.0,0.0,0.0,0.12859871983528137,0.3147454261779785,-1.2901731729507446,37283.0,43091.0,38761.0,41569.0,0,0,0,0,40176.15625,533.0,-1784.0,-2005.0
3.0,0.011520732194185257,0.004108634311705828,0.5408601760864258,0.0,0.0,0.0,0.1422225385904312,0.3204170763492584,-1.2675756216049194,23669.0,57885.0,52459.0,26955.0,0,0,0,0,40242.12890625,-2320.0,-27191.0,-2234.0
3.02,0.011250513605773449,0.004202587530016899,0.5411704778671265,0.0,0.0,0.0,0.12421931326389313,0.2847880721092224,-1.259587287902832,30867.0,50083.0,44749.0,34805.0,0,0,0,0,40126.51171875,1315.0,-4026.0,-2360.0
3.04,0.01114198099821806,0.004006415139883757,0.5420401692390442,0.0,0.0,0.0,0.13392534852027893,0.15504665672779083,-1.2521312236785889,39537.0,40157.0,36013.0,44425.0,0,0,0,0,40033.27734375,-829.0,7345.0,-2164.0
3.06,0.010898309759795666,0.00404585525393486,0.5424227118492126,0.0,0.0,0.0,0.006150513421744108,-1.2295416593551636,-1.2717716693878174,41173.0,40351.0,33947.0,43909.0,0,0,0,0,39845.66796875,-3531.0,2569.0,-2321.0
3.08,0.010694927535951138,0.004079796839505434,0.5430088639259338,0.0,0.0,0.0,-0.08678249269723892,-4.020202159881592,-1.2674802541732788,39014.0,43978.0,35294.0,39934.0,0,0,0,0,39555.21875,-2718.0,-1232.0,-2418.0
3.1,0.010900608263909817,0.003800678765401244,0.5443524122238159,0.0,0.0,0.0,-0.006357945501804352,-6.9322896003723145,-1.3010765314102173,36850.0,44704.0,37362.0,38912.0,0,0,0,0,39457.4609375,387.0,-3052.0,-2340.0
3.12,0.011398100294172764,0.003562341444194317,0.5452470183372498,0.0,0.0,0.0,0.14698351919651031,-9.204092025756836,-1.3044099807739258,34920.0,42602.0,38698.0,40556.0,0,0,0,0,39194.7890625,496.0,-2051.0,-2389.0
3.14,0.013431056402623653,0.003695904044434428,0.5472632646560669,0.0,0.0,0.0,0.14554284512996674,-10.905014038085938,-1.320916771888733,35294.0,42598.0,38622.0,40586.0,0,0,0,0,39275.55859375,-170.0,-1235.0,-2283.0
3.16,0.015336082316935062,0.003640503855422139,0.5481100678443909,0.0,0.0,0.0,-0.020124133676290512,-12.246490478515625,-1.3305341005325317,36246.0,43018.0,38036.0,40340.0,0,0,0,0,39410.66796875,-270.0,-2279.0,-2234.0
3.18,0.01867710053920746,0.0038105479907244444,0.5500496625900269,0.0,0.0,0.0,-0.1971861720085144,-13.394120216369629,-1.3311488628387451,36273.0,43941.0,37857.0,39257.0,0,0,0,0,39332.96875,-1515.0,-1138.0,-2251.0
3.2,0.02227242849767208,0.0037498013116419315,0.5507327318191528,0.0,0.0,0.0,-0.29652005434036255,-14.417065620422363,-1.3215343952178955,37712.0,43918.0,37054.0,40160.0,0,0,0,0,39711.78515625,-640.0,-1591.0,-2295.0
3.22,0.029111739248037338,0.0043877409771084785,0.5526993870735168,0.0,0.0,0.0,-0.3356107175350189,-15.450708389282227,-1.3125088214874268,39242.0,40274.0,35174.0,43522.0,0,0,0,0,39553.73046875,-1475.0,-1080.0,-2342.0
3.24,0.03481883555650711,0.004311441909521818,0.5530830025672913,0.0,0.0,0.0,-0.33256226778030396,-16.233068466186523,-1.3135552406311035,35666.0,45064.0,39434.0,39288.0,0,0,0,0,39863.28515625,-799.0,-2656.0,-2410.0
3.26,0.04257911071181297,0.0046900492161512375,0.554713785648346,0.0,0.0,0.0,-0.33696067333221436,-16.756948471069336,-1.3195128440856934,36728.0,43996.0,38298.0,41070.0,0,0,0,0,40023.05078125,505.0,-274.0,-2996.0
3.28,0.05284075811505318,0.004916211124509573,0.5514771342277527,0.0,0.0,0.0,-0.296343058347702,-16.9316463470459,-1.3549810647964478,38863.0,44719.0,38425.0,42385.0,0,0,0,0,41098.375,-77.0,-2098.0,-2311.0
3.3,0.06226881965994835,0.004848996642976999,0.5508586168289185,0.0,0.0,0.0,-0.25970685482025146,-16.695287704467773,-1.3608719110488892,37884.0,44980.0,39788.0,41516.0,0,0,0,0,41042.14453125,-1380.0,-3637.0,-2364.0
3.32,0.07234681397676468,0.0056824288330972195,0.5513843297958374,0.0,0.0,0.0,-0.2879897952079773,-16.127351760864258,-1.3743332624435425,36658.0,45244.0,41372.0,41754.0,0,0,0,0,41257.125,-2269.0,-3070.0,-2398.0
3.34,0.08354677259922028,0.006126545835286379,0.5503449440002441,0.0,0.0,0.0,-0.24883835017681122,-15.287357330322266,-1.3788584470748901,37910.0,46630.0,39874.0,40870.0,0,0,0,0,41321.0625,-275.0,-4330.0,-2745.0
3.36,0.09563840925693512,0.005818595178425312,0.5470818877220154,0.0,0.0,0.0,-0.19917649030685425,-14.197053909301758,-1.4004459381103516,39062.0,46692.0,39860.0,42034.0,0,0,0,0,41912.1875,-204.0,-4970.0,-2418.0
3.38,0.1090705618262291,0.005362261552363634,0.5442004799842834,0.0,0.0,0.0,-0.11039306223392487,-13.087114334106445,-1.3968311548233032,38887.0,46725.0,40541.0,42583.0,0,0,0,0,42184.33203125,114.0,-3707.0,-2531.0
3.4,0.12269983440637589,0.005605387035757303,0.5428041815757751,0.0,0.0,0.0,-0.03123156540095806,-11.84780216217041,-1.3956400156021118,39229.0,48457.0,40425.0,40793.0,0,0,0,0,42226.61328125,131.0,-3547.0,-2407.0
3.42,0.1379724144935608,0.0056129987351596355,0.5416125059127808,0.0,0.0,0.0,0.013729402795433998,-10.553938865661621,-1.3908432722091675,38864.0,45470.0,40348.0,43538.0,0,0,0,0,42055.09765625,104.0,-5262.0,-2382.0
3.44,0.1540847271680832,0.005581879522651434,0.5408726930618286,0.0,0.0,0.0,0.06502097845077515,-9.117857933044434,-1.382389783859253,37233.0,47319.0,40691.0,40069.0,0,0,0,0,41328.5859375,699.0,-4652.0,-2361.0
3.46,0.1691971868276596,0.006679178215563297,0.5415834784507751,0.0,0.0,0.0,0.02344013750553131,-7.535053253173828,-1.3915650844573975,37066.0,45742.0,39424.0,40480.0,0,0,0,0,40678.19921875,-1131.0,-4558.0,-2823.0
3.48,0.18419480323791504,0.006148774642497301,0.5394431948661804,0.0,0.0,0.0,0.059167977422475815,-5.931685924530029,-1.381276249885559,37766.0,45114.0,39774.0,42230.0,0,0,0,0,41221.09765625,-362.0,-4781.0,-2448.0
3.5,0.20136748254299164,0.005623980425298214,0.5381626486778259,0.0,0.0,0.0,0.10549739003181458,-4.397526264190674,-1.3845850229263306,36926.0,45270.0,39986.0,41206.0,0,0,0,0,40847.984375,-520.0,-6146.0,-2313.0
3.52,0.21759752929210663,0.005944474134594202,0.5384516716003418,0.0,0.0,0.0,0.11112403124570847,-2.82877779006958,-1.3777083158493042,37054.0,46960.0,40706.0,40516.0,0,0,0,0,41309.8203125,20.0,-4648.0,-2331.0
3.54,0.23445451259613037,0.005696192383766174,0.5365946888923645,0.0,0.0,0.0,0.12292198836803436,-1.364617943763733,-1.3290483951568604,36473.0,47441.0,40039.0,38491.0,0,0,0,0,40611.5234375,621.0,-3435.0,-2304.0
3.56,0.2511226534843445,0.006139025557786226,0.5384714603424072,0.0,0.0,0.0,0.12661096453666687,0.11784297972917557,-1.2767244577407837,35324.0,45390.0,39852.0,38954.0,0,0,0,0,39880.8046875,144.0,-4932.0,-2332.0
3.58,0.2676551938056946,0.005822724662721157,0.5398930311203003,0.0,0.0,0.0,0.1617589145898819,1.4908970594406128,-1.2383432388305664,36531.0,44997.0,38373.0,39351.0,0,0,0,0,39813.953125,-1093.0,-5819.0,-2411.0
3.6,0.28493547439575195,0.005677290726453066,0.5407993197441101,0.0,0.0,0.0,0.18470418453216553,2.7577669620513916,-1.2281866073608398,35327.0,42729.0,39267.0,41169.0,0,0,0,0,39623.6484375,-286.0,-4762.0,-2307.0
3.62,0.3019866943359375,0.004884043242782354,0.5422164797782898,0.0,0.0,0.0,0.2236606776714325,3.93522047996521,-1.2401819229125977,34369.0,44707.0,38849.0,37567.0,0,0,0,0,38873.9765625,938.0,-3401.0,-2295.0
3.64,0.31697630882263184,0.005087255500257015,0.5442978143692017,0.0,0.0,0.0,0.15928338468074799,5.110357761383057,-1.2486902475357056,34869.0,44187.0,38541.0,38267.0,0,0,0,0,38966.30859375,-1577.0,-5883.0,-2237.0
3.66,0.333448201417923,0.004835882689803839,0.5463479161262512,0.0,0.0,0.0,0.1559811234474182,6.1272358894348145,-1.2231870889663696,34565.0,42861.0,38391.0,39163.0,0,0,0,0,38745.8359375,-1034.0,-5637.0,-2236.0
3.68,0.349012166261673,0.003918724600225687,0.5471866130828857,0.0,0.0,0.0,0.19528687000274658,7.086892127990723,-1.1894983053207397,35253.0,43123.0,38097.0,39379.0,0,0,0,0,38963.08203125,19.0,-5772.0,-2229.0
3.7,0.36425307393074036,0.0036413699854165316,0.5483971834182739,0.0,0.0,0.0,0.18047958612442017,7.927779674530029,-1.1644569635391235,33870.0,42576.0,37920.0,38390.0,0,0,0,0,38189.8515625,-516.0,-5347.0,-2286.0
3.72,0.3766630291938782,0.003910907078534365,0.551559567451477,0.0,0.0,0.0,0.0972466990351677,8.7281494140625,-1.053940773010254,34765.0,43801.0,37859.0,38099.0,0,0,0,0,38631.859375,-2382.0,-6188.0,-2279.0
3.74,0.39059504866600037,0.0036763078533113003,0.5528512597084045,0.0,0.0,0.0,0.06894096732139587,9.304081916809082,-1.0450230836868286,34870.0,43622.0,37994.0,37510.0,0,0,0,0,38499.47265625,-2539.0,-3225.0,-2106.0
3.76,0.4040910303592682,0.0022928675170987844,0.5540890097618103,0.0,0.0,0.0,0.1693699061870575,9.82547378540039,-1.051921010017395,35709.0,42011.0,38039.0,40257.0,0,0,0,0,39004.09375,-978.0,-3725.0,-2142.0
3.78,0.4167192280292511,0.0013276857789605856,0.5542359352111816,0.0,0.0,0.0,0.23182162642478943,10.24693775177002,-1.062391996383667,35203.0,44469.0,38889.0,37807.0,0,0,0,0,39092.1796875,231.0,-3867.0,-2168.0
3.8,0.42561545968055725,0.002472120337188244,0.5545499324798584,0.0,0.0,0.0,0.14269976317882538,10.645796775817871,-1.0329805612564087,36305.0,44903.0,38651.0,38553.0,0,0,0,0,39603.13671875,422.0,-3157.0,-2075.0
3.82,0.4365641474723816,0.0021897819824516773,0.5549059510231018,0.0,0.0,0.0,0.10182344913482666,10.865272521972656,-0.9955466389656067,36611.0,43059.0,38985.0,40809.0,0,0,0,0,39866.56640625,-1817.0,-2978.0,-2051.0
3.84,0.4474964141845703,0.0016758317360654473,0.5571107268333435,0.0,0.0,0.0,0.08316059410572052,10.933731079101562,-0.9564837217330933,36199.0,44337.0,38719.0,38985.0,0,0,0,0,39560.2890625,-1319.0,-3556.0,-2111.0
3.86,0.45991021394729614,0.0009950995445251465,0.5552690625190735,0.0,0.0,0.0,0.059879690408706665,10.7778959274292,-0.9661644697189331,36990.0,46262.0,39566.0,38654.0,0,0,0,0,40368.5546875,-1195.0,-2048.0,-2119.0
