time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,target.x,target.y,target.z,target.vx,target.vy,target.vz,target.ax,target.ay,target.az,target.roll,target.pitch,target.yaw,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
5.96,1.0050548315048218,0.9675288796424866,0.5482243299484253,0.0,0.0,0.0,5.147283554077148,6.605912685394287,-0.6416717171669006,0.699999988079071,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35493.0,43911.0,38125.0,37547.0,0,0,0,0,38769.72265625,-847.0,-2689.0,-1952.0
5.98,0.9960547685623169,0.9713011384010315,0.5475863218307495,0.0,0.0,0.0,4.991349697113037,6.475554943084717,-0.5557600855827332,0.699999988079071,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36708.0,42708.0,37268.0,38868.0,0,0,0,0,38888.890625,-1664.0,-3951.0,-1848.0
6.0,0.9897856712341309,0.9731041789054871,0.5453758239746094,0.0,0.0,0.0,4.815691947937012,6.448789596557617,-0.5071249008178711,0.699999988079071,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36108.0,43438.0,38162.0,38160.0,0,0,0,0,38967.39453125,-1615.0,-1003.0,-1845.0
6.02,0.9833616614341736,0.9777209758758545,0.5444957613945007,0.0,0.0,0.0,4.553858280181885,6.402831077575684,-0.44992560148239136,0.699999988079071,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38006.0,43300.0,36830.0,38864.0,0,0,0,0,39250.09375,-2099.0,-1429.0,-1855.0
6.04,0.9746439456939697,0.9790530204772949,0.5423112511634827,0.0,0.0,0.0,4.296296119689941,6.283285140991211,-0.38692572712898254,0.699999988079071,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38272.0,41960.0,36630.0,40150.0,0,0,0,0,39253.2265625,-2092.0,702.0,-1770.0
6.06,0.9684933423995972,0.9811518788337708,0.5413079261779785,0.0,0.0,0.0,4.05189323425293,5.978972911834717,-0.3302300274372101,0.6499999761581421,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37711.0,44937.0,37423.0,37917.0,0,0,0,0,39497.41015625,-1101.0,-3113.0,-1928.0
6.08,0.961368203163147,0.9834059476852417,0.5388216972351074,0.0,0.0,0.0,3.8115527629852295,5.5892014503479,-0.26008141040802,0.6499999761581421,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35603.0,44429.0,39367.0,38245.0,0,0,0,0,39411.37109375,-1515.0,-2228.0,-1973.0
6.1,0.9518342018127441,0.9852396249771118,0.5377459526062012,0.0,0.0,0.0,3.6184632778167725,5.346426963806152,-0.21912837028503418,0.6499999761581421,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36686.0,44394.0,38224.0,37972.0,0,0,0,0,39319.578125,-1800.0,-1181.0,-1824.0
6.12,0.9429402351379395,0.9865796566009521,0.5367357134819031,0.0,0.0,0.0,3.3488881587982178,5.218367576599121,-0.19936902821063995,0.6499999761581421,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37125.0,43395.0,37657.0,38399.0,0,0,0,0,39144.0234375,-785.0,-3396.0,-1745.0
6.14,0.9362884163856506,0.9881166815757751,0.5359962582588196,0.0,0.0,0.0,3.0526890754699707,4.992094993591309,-0.17540550231933594,0.6499999761581421,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39573.0,41059.0,35577.0,41395.0,0,0,0,0,39401.47265625,-2727.0,-739.0,-1921.0
6.16,0.9291381239891052,0.9908542037010193,0.5332521796226501,0.0,0.0,0.0,2.7700960636138916,4.645682334899902,-0.12675203382968903,0.6000000238418579,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37042.0,43732.0,37864.0,38386.0,0,0,0,0,39256.7421875,-2494.0,-2204.0,-1789.0
6.18,0.9196205139160156,0.9932754039764404,0.5325730443000793,0.0,0.0,0.0,2.503964424133301,4.23867130279541,-0.08856120705604553,0.6000000238418579,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37134.0,42834.0,38078.0,39470.0,0,0,0,0,39379.3828125,-1921.0,-1970.0,-1765.0
6.2,0.9090498089790344,0.9952588081359863,0.5320489406585693,0.0,0.0,0.0,2.290623426437378,3.947374105453491,-0.052474793046712875,0.6000000238418579,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37666.0,41468.0,37188.0,40446.0,0,0,0,0,39192.7890625,-674.0,-1206.0,-1748.0
6.22,0.9037020802497864,0.9965916275978088,0.5299744009971619,0.0,0.0,0.0,2.1302661895751953,3.765009641647339,-0.042055800557136536,0.6000000238418579,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35586.0,43378.0,38788.0,38344.0,0,0,0,0,39024.875,-1468.0,-3146.0,-1825.0
6.24,0.895184338092804,0.9975569248199463,0.529628574848175,0.0,0.0,0.0,1.897578239440918,3.5094354152679443,-0.01936783641576767,0.6000000238418579,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38750.0,41672.0,35974.0,40368.0,0,0,0,0,39191.21875,-2289.0,807.0,-1860.0
6.26,0.8823040723800659,0.999822735786438,0.5274778604507446,0.0,0.0,0.0,1.6674784421920776,3.2677669525146484,0.008986580185592175,0.550000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37896.0,42840.0,36484.0,38884.0,0,0,0,0,39026.37890625,-1343.0,-3276.0,-1813.0
6.281,0.8751026391983032,1.0012006759643555,0.5272432565689087,0.0,0.0,0.0,1.5005733966827393,2.8891403675079346,0.015241044573485851,0.550000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37029.0,42657.0,36775.0,38795.0,0,0,0,0,38814.25,-1007.0,-5487.0,-1886.0
6.3,0.862728476524353,1.0023895502090454,0.5274580121040344,0.0,0.0,0.0,1.367863416671753,2.651782989501953,0.03223682567477226,0.550000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35436.0,41708.0,38410.0,39098.0,0,0,0,0,38663.234375,-312.0,-2078.0,-1729.0
6.32,0.8530597686767578,1.0022934675216675,0.5274997353553772,0.0,0.0,0.0,1.2495136260986328,2.5173027515411377,0.029948009178042412,0.550000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37560.0,41398.0,35584.0,38794.0,0,0,0,0,38334.15625,-1578.0,-540.0,-1788.0
6.34,0.8444727659225464,1.0037248134613037,0.5286339521408081,0.0,0.0,0.0,1.0800772905349731,2.3747174739837646,0.04502396285533905,0.550000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38036.0,39960.0,34884.0,39964.0,0,0,0,0,38211.0625,-1069.0,-1912.0,-1814.0
6.36,0.8351526856422424,1.0049893856048584,0.5289980173110962,0.0,0.0,0.0,0.9282981157302856,2.0944712162017822,0.05928746610879898,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35548.0,42868.0,35998.0,36118.0,0,0,0,0,37633.52734375,-1241.0,-1596.0,-1869.0
6.38,0.8229702711105347,1.0058122873306274,0.5320171117782593,0.0,0.0,0.0,0.816062331199646,1.7618991136550903,0.08150246739387512,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34885.0,41679.0,36473.0,37119.0,0,0,0,0,37539.39453125,-1654.0,-4960.0,-1840.0
6.4,0.8139290809631348,1.0073847770690918,0.5327704548835754,0.0,0.0,0.0,0.7561846971511841,1.5617328882217407,0.07703546434640884,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34162.0,42472.0,36928.0,36038.0,0,0,0,0,37400.98046875,-1522.0,-3400.0,-1889.0
6.42,0.8040705919265747,1.0088824033737183,0.5335366725921631,0.0,0.0,0.0,0.7076113224029541,1.5375137329101562,0.07138024270534515,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34693.0,41513.0,36303.0,37163.0,0,0,0,0,37418.47265625,-479.0,-1845.0,-1912.0
6.44,0.7927866578102112,1.0093222856521606,0.5348765254020691,0.0,0.0,0.0,0.6547624468803406,1.5302412509918213,0.061341799795627594,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37229.0,39269.0,34005.0,39425.0,0,0,0,0,37482.6171875,-1753.0,25.0,-1900.0
6.46,0.7833331823348999,1.0102604627609253,0.5355924367904663,0.0,0.0,0.0,0.55689936876297,1.3417261838912964,0.045716773718595505,0.44999998807907104,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36961.0,40461.0,34179.0,37659.0,0,0,0,0,37315.1484375,-2666.0,-1419.0,-1810.0
6.48,0.7728967666625977,1.01050865650177,0.5375048518180847,0.0,0.0,0.0,0.5247106552124023,1.0106823444366455,0.04209982603788376,0.44999998807907104,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34285.0,40357.0,36701.0,38157.0,0,0,0,0,37375.59375,-1701.0,-4097.0,-1840.0
6.5,0.7613726854324341,1.011148452758789,0.538165807723999,0.0,0.0,0.0,0.5696637034416199,0.8178682327270508,0.052274465560913086,0.44999998807907104,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34169.0,42387.0,36757.0,35927.0,0,0,0,0,37310.85546875,-845.0,-1762.0,-1825.0
6.52,0.7505431771278381,1.013249397277832,0.5397363901138306,0.0,0.0,0.0,0.5678910613059998,0.7450121641159058,0.05564063414931297,0.44999998807907104,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34142.0,41842.0,37046.0,36702.0,0,0,0,0,37433.09375,-666.0,-2433.0,-1800.0
6.54,0.7418548464775085,1.0135517120361328,0.540269672870636,0.0,0.0,0.0,0.5297352075576782,0.7070745825767517,0.05388509854674339,0.44999998807907104,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36845.0,39465.0,34609.0,38929.0,0,0,0,0,37462.78515625,-3228.0,-1040.0,-1760.0
6.56,0.7292119860649109,1.013809084892273,0.541244387626648,0.0,0.0,0.0,0.5000529289245605,0.607353925704956,0.06347523629665375,0.4000000059604645,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36378.0,40688.0,35322.0,38076.0,0,0,0,0,37616.55859375,-2555.0,-514.0,-1821.0
6.58,0.7185998558998108,1.014765977859497,0.5415515303611755,0.0,0.0,0.0,0.5023175477981567,0.4050787687301636,0.08028658479452133,0.4000000059604645,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34729.0,42603.0,37243.0,36601.0,0,0,0,0,37794.62890625,-1856.0,-1005.0,-1810.0
6.6,0.7088015079498291,1.015444040298462,0.5414470434188843,0.0,0.0,0.0,0.5366085767745972,0.2606295049190521,0.08445169776678085,0.4000000059604645,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36405.0,41039.0,36043.0,38309.0,0,0,0,0,37949.5078125,-1941.0,-5452.0,-1694.0
6.62,0.6970645785331726,1.016087293624878,0.5414548516273499,0.0,0.0,0.0,0.5646319389343262,0.3069310784339905,0.09184429794549942,0.4000000059604645,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36667.0,41693.0,36635.0,38509.0,0,0,0,0,38376.75,-1012.0,72.0,-1680.0
6.64,0.6857752203941345,1.0181174278259277,0.541347324848175,0.0,0.0,0.0,0.5549173951148987,0.3065015971660614,0.10847634822130203,0.4000000059604645,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37894.0,40072.0,35726.0,40288.0,0,0,0,0,38495.3515625,-2617.0,178.0,-1711.0
6.66,0.6760468482971191,1.0190304517745972,0.5393339991569519,0.0,0.0,0.0,0.5737560391426086,0.18824724853038788,0.1269427388906479,0.3499999940395355,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36156.0,42156.0,37668.0,38852.0,0,0,0,0,38708.08984375,-2149.0,-4636.0,-1806.0
6.68,0.6663694977760315,1.0207358598709106,0.5388990640640259,0.0,0.0,0.0,0.6152486205101013,0.0056864358484745026,0.1461125910282135,0.3499999940395355,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35035.0,43703.0,38827.0,37395.0,0,0,0,0,38740.9140625,-2078.0,-2336.0,-1791.0
6.7,0.6542221903800964,1.0224639177322388,0.5376423597335815,0.0,0.0,0.0,0.6598684787750244,0.008732231333851814,0.15007969737052917,0.3499999940395355,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36740.0,42110.0,37060.0,39094.0,0,0,0,0,38751.88671875,-2049.0,-1800.0,-1858.0
6.72,0.6440892815589905,1.0239146947860718,0.5371010303497314,0.0,0.0,0.0,0.7248063087463379,0.1424444615840912,0.14750301837921143,0.3499999940395355,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36522.0,41440.0,37236.0,39358.0,0,0,0,0,38639.6796875,-2069.0,-1689.0,-1735.0
6.74,0.6350384950637817,1.0245702266693115,0.5370699763298035,0.0,0.0,0.0,0.7659134268760681,0.24863506853580475,0.13924920558929443,0.3499999940395355,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38104.0,41148.0,35552.0,39464.0,0,0,0,0,38567.4921875,-2168.0,2615.0,-1732.0
6.76,0.6256704926490784,1.0263731479644775,0.536665678024292,0.0,0.0,0.0,0.8037670254707336,0.17473764717578888,0.14511463046073914,0.30000001192092896,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36399.0,41657.0,36691.0,38477.0,0,0,0,0,38306.4765625,-2612.0,-3153.0,-1762.0
6.78,0.6157690286636353,1.0264171361923218,0.5373356342315674,0.0,0.0,0.0,0.9162915945053101,0.03025958687067032,0.1586737185716629,0.30000001192092896,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36036.0,41430.0,36990.0,38412.0,0,0,0,0,38217.01171875,-575.0,-4117.0,-1729.0
6.8,0.6051613688468933,1.029846429824829,0.5371683239936829,0.0,0.0,0.0,0.9983701109886169,0.029207594692707062,0.16407255828380585,0.30000001192092896,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35678.0,42598.0,37536.0,37444.0,0,0,0,0,38314.44140625,-685.0,-2933.0,-1736.0
6.82,0.5955201387405396,1.0316170454025269,0.5362393260002136,0.0,0.0,0.0,1.0417183637619019,0.22894048690795898,0.17487888038158417,0.30000001192092896,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35792.0,41744.0,37418.0,38178.0,0,0,0,0,38283.8515625,-376.0,-1039.0,-1738.0
6.84,0.586959958076477,1.0311095714569092,0.5360895991325378,0.0,0.0,0.0,1.0918813943862915,0.41630032658576965,0.18420815467834473,0.30000001192092896,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37879.0,40345.0,34749.0,39115.0,0,0,0,0,38022.9921875,-1266.0,851.0,-1648.0
6.86,0.5730835795402527,1.034924864768982,0.535936176776886,0.0,0.0,0.0,1.1327863931655884,0.4795081615447998,0.1999349743127823,0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36569.0,42041.0,35989.0,37329.0,0,0,0,0,37982.2109375,-2966.0,-1609.0,-1671.0
6.88,0.5626171827316284,1.0343135595321655,0.5371484160423279,0.0,0.0,0.0,1.1983448266983032,0.38847437500953674,0.21832816302776337,0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34485.0,41851.0,37215.0,36557.0,0,0,0,0,37527.30078125,-1488.0,-2374.0,-1661.0
6.9,0.5534626841545105,1.0354593992233276,0.5371968150138855,0.0,0.0,0.0,1.2996249198913574,0.4054180085659027,0.23185932636260986,0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35248.0,41742.0,36484.0,36666.0,0,0,0,0,37538.54296875,-512.0,-963.0,-1677.0
6.92,0.5438538193702698,1.0379869937896729,0.5396972298622131,0.0,0.0,0.0,1.3482476472854614,0.5699779391288757,0.23977665603160858,0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35583.0,41047.0,36263.0,37275.0,0,0,0,0,37553.015625,-1603.0,-1583.0,-1696.0
6.94,0.5355966091156006,1.037631630897522,0.5399589538574219,0.0,0.0,0.0,1.383009672164917,0.7232415676116943,0.24895446002483368,0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37195.0,39533.0,34793.0,39403.0,0,0,0,0,37754.01953125,-2505.0,1838.0,-1735.0
6.96,0.5240437388420105,1.0384835004806519,0.5392764210700989,0.0,0.0,0.0,1.396540880203247,0.7683355808258057,0.2624577581882477,0.20000000298023224,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37214.0,41042.0,34998.0,37918.0,0,0,0,0,37838.83203125,-1784.0,-3051.0,-1645.0
6.98,0.5142249464988708,1.0402804613113403,0.5393257737159729,0.0,0.0,0.0,1.4126596450805664,0.7255897521972656,0.2626692056655884,0.20000000298023224,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34515.0,41537.0,37343.0,37121.0,0,0,0,0,37680.88671875,-1610.0,-3694.0,-1725.0
7.0,0.5037692785263062,1.0418654680252075,0.5407875180244446,0.0,0.0,0.0,1.461051106452942,0.7351203560829163,0.27415886521339417,0.20000000298023224,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35584.0,43062.0,36402.0,35860.0,0,0,0,0,37782.796875,-1821.0,-2577.0,-1672.0
7.02,0.49302324652671814,1.0400198698043823,0.5408021807670593,0.0,0.0,0.0,1.5380196571350098,0.9100639820098877,0.27505064010620117,0.20000000298023224,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35320.0,41596.0,37018.0,37406.0,0,0,0,0,37858.359375,-2071.0,-1710.0,-1632.0
7.041,0.4861083924770355,1.042144775390625,0.5408529043197632,0.0,0.0,0.0,1.5280365943908691,1.0177137851715088,0.2739262878894806,0.20000000298023224,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37029.0,39285.0,35449.0,39853.0,0,0,0,0,37948.22265625,-3016.0,804.0,-1746.0
7.06,0.4760870635509491,1.043188452720642,0.5407128930091858,0.0,0.0,0.0,1.5163040161132812,1.0134724378585815,0.2884063422679901,0.15000000596046448,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36628.0,42096.0,35972.0,37300.0,0,0,0,0,37999.84375,-2168.0,-1194.0,-1651.0
7.08,0.4656256437301636,1.0431987047195435,0.540495753288269,0.0,0.0,0.0,1.502838373184204,0.9234545230865479,0.2972250282764435,0.15000000596046448,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35744.0,41874.0,37146.0,37360.0,0,0,0,0,38051.91796875,-1869.0,-3551.0,-1648.0
7.1,0.4544418454170227,1.0436254739761353,0.5404353141784668,0.0,0.0,0.0,1.5502057075500488,0.9193258881568909,0.3047437071800232,0.15000000596046448,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35627.0,42999.0,37321.0,36373.0,0,0,0,0,37973.0859375,-394.0,-2077.0,-1653.0
7.12,0.44500866532325745,1.04434072971344,0.5401544570922852,0.0,0.0,0.0,1.5721489191055298,1.0702342987060547,0.3131888806819916,0.15000000596046448,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36433.0,41537.0,36335.0,37703.0,0,0,0,0,38027.0078125,-732.0,-299.0,-1543.0
7.14,0.4369308352470398,1.0445159673690796,0.5406022071838379,0.0,0.0,0.0,1.5450085401535034,1.188022494316101,0.32387930154800415,0.15000000596046448,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38572.0,37980.0,34340.0,41388.0,0,0,0,0,38102.89453125,-2372.0,395.0,-1667.0
7.16,0.4278756082057953,1.0459297895431519,0.5403103828430176,0.0,0.0,0.0,1.4882056713104248,1.1766124963760376,0.3431229889392853,0.10000000149011612,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37264.0,42488.0,36122.0,37610.0,0,0,0,0,38403.48828125,-1603.0,-3305.0,-1697.0
7.18,0.4177573621273041,1.0461674928665161,0.538658618927002,0.0,0.0,0.0,1.4528716802597046,1.0539865493774414,0.3582143783569336,0.10000000149011612,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36210.0,43278.0,37302.0,36934.0,0,0,0,0,38462.09765625,-1609.0,-4303.0,-1650.0
7.2,0.4076189398765564,1.0470411777496338,0.5381410121917725,0.0,0.0,0.0,1.4688186645507812,1.075326681137085,0.35687750577926636,0.10000000149011612,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35447.0,42791.0,38115.0,37543.0,0,0,0,0,38485.125,-230.0,-988.0,-1739.0
7.22,0.3960067331790924,1.0469266176223755,0.5376472473144531,0.0,0.0,0.0,1.4745898246765137,1.254081130027771,0.35661375522613525,0.10000000149011612,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36586.0,41744.0,36900.0,38778.0,0,0,0,0,38507.1328125,-1718.0,-1427.0,-1696.0
7.24,0.386796772480011,1.0483407974243164,0.5371159911155701,0.0,0.0,0.0,1.4092345237731934,1.3803781270980835,0.3482593595981598,0.10000000149011612,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39187.0,39577.0,34593.0,40643.0,0,0,0,0,38822.13671875,-2321.0,174.0,-1628.0
7.26,0.3753175139427185,1.0489009618759155,0.5347740650177002,0.0,0.0,0.0,1.3431390523910522,1.3113332986831665,0.34111905097961426,0.05000000074505806,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36668.0,42562.0,37622.0,38436.0,0,0,0,0,38810.39453125,-1805.0,-858.0,-1727.0
7.28,0.3645572066307068,1.0499831438064575,0.534092903137207,0.0,0.0,0.0,1.3287070989608765,1.158752679824829,0.35419338941574097,0.05000000074505806,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36124.0,43332.0,38062.0,37674.0,0,0,0,0,38870.25,-1334.0,-2788.0,-1659.0
7.3,0.3549250364303589,1.0508074760437012,0.533467173576355,0.0,0.0,0.0,1.3383508920669556,1.12279212474823,0.35371875762939453,0.05000000074505806,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36026.0,41160.0,38250.0,39976.0,0,0,0,0,38825.609375,-2598.0,-2894.0,-1657.0
7.32,0.345472514629364,1.0509806871414185,0.5322842597961426,0.0,0.0,0.0,1.3091645240783691,1.1927047967910767,0.3530721366405487,0.05000000074505806,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37437.0,41697.0,36731.0,39375.0,0,0,0,0,38499.47265625,135.0,-1237.0,-1652.0
7.34,0.3359968662261963,1.051192045211792,0.5317188501358032,0.0,0.0,0.0,1.264337182044983,1.241705298423767,0.35342922806739807,0.05000000074505806,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39183.0,39775.0,34377.0,40533.0,0,0,0,0,38438.9453125,-2401.0,1556.0,-1668.0
7.36,0.3260294795036316,1.0522054433822632,0.5329638719558716,0.0,0.0,0.0,1.2310465574264526,1.1950500011444092,0.35567429661750793,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37190.0,41392.0,36494.0,38588.0,0,0,0,0,38390.64453125,-2398.0,-2489.0,-1627.0
7.38,0.31461507081985474,1.0534319877624512,0.5326660871505737,0.0,0.0,0.0,1.2017558813095093,1.004406452178955,0.3638535737991333,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35386.0,43906.0,38910.0,36830.0,0,0,0,0,38732.6953125,-393.0,-1365.0,-1635.0
7.4,0.3045174181461334,1.054152250289917,0.5301441550254822,0.0,0.0,0.0,1.2379837036132812,0.9397836327552795,0.37848883867263794,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36711.0,42851.0,37261.0,38077.0,0,0,0,0,38724.84765625,-2353.0,-1593.0,-1673.0
7.42,0.2927728593349457,1.0549118518829346,0.5297085046768188,0.0,0.0,0.0,1.2508721351623535,1.0395838022232056,0.38298702239990234,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36393.0,41687.0,37359.0,38685.0,0,0,0,0,38507.1328125,-1776.0,-3433.0,-1665.0
7.44,0.2835538685321808,1.0559309720993042,0.5303136706352234,0.0,0.0,0.0,1.236019253730774,1.0489205121994019,0.37739863991737366,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37014.0,41222.0,36608.0,38996.0,0,0,0,0,38423.40625,-1898.0,-1822.0,-1628.0
7.46,0.27193358540534973,1.0557703971862793,0.5300769209861755,0.0,0.0,0.0,1.2410309314727783,0.9846118688583374,0.38065433502197266,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37552.0,40714.0,35952.0,39338.0,0,0,0,0,38145.1484375,-1819.0,-3261.0,-1705.0
7.48,0.26121819019317627,1.0565418004989624,0.5311354994773865,0.0,0.0,0.0,1.248366355895996,0.7950044274330139,0.38897576928138733,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37502.0,39788.0,35536.0,39686.0,0,0,0,0,38117.07421875,-1832.0,-2251.0,-1617.0
7.5,0.2507191300392151,1.056321382522583,0.5311233401298523,0.0,0.0,0.0,1.2614948749542236,0.49537402391433716,0.39234068989753723,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35875.0,40313.0,36985.0,39175.0,0,0,0,0,38005.0703125,-1227.0,-1816.0,-1679.0
7.52,0.23969590663909912,1.055985689163208,0.5311395525932312,0.0,0.0,0.0,1.27409827709198,0.15732882916927338,0.404018759727478,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36509.0,40703.0,36005.0,38783.0,0,0,0,0,38005.7890625,-341.0,-2859.0,-1740.0
